   3.6455755e+01   1.5025895e+01   2.3580886e+03   8.3118716e+00
   2.9840800e+01   1.4614227e+01   2.5606055e+03   7.0001310e+00
   2.1314857e+01   1.3996724e+01   2.5228457e+03   7.1419474e+00
   3.8660741e+01   2.4082599e+01   2.5548660e+03   6.9055538e+00
   2.5136831e+01   2.2641760e+01   2.5361584e+03   7.3628042e+00
   1.0583929e+01   2.4082599e+01   2.2077764e+03   8.3395824e+00
   2.8223811e+01   2.0583418e-01   2.3724414e+03   8.2541834e+00
   3.1310790e+01   2.3053428e+01   2.5407571e+03   6.7537740e+00
   2.4842833e+01   1.5437563e+01   2.5007424e+03   7.9392001e+00
   1.3229911e+00   1.6672568e+01   2.5533630e+03   6.4521493e+00
   2.6312823e+01   1.2761719e+01   2.6056592e+03   6.7845761e+00
   4.0277730e+01   1.9554247e+01   2.5115220e+03   7.1559400e+00
   1.2788914e+01   4.1166836e-01   2.5406089e+03   6.8316220e+00
   1.4258904e+01   1.9760081e+01   2.3860664e+03   8.0207611e+00
   2.7782814e+01   1.8319242e+01   2.5963491e+03   6.4650975e+00
