   2.7240000e+00   2.2961095e+00   1.8123516e+00   4.1316777e+00   2.6510370e+00
   2.7250000e+00   2.2870378e+00   1.8128424e+00   4.0752976e+00   2.6051934e+00
   2.7260000e+00   2.2846987e+00   1.8133378e+00   4.0370810e+00   2.5716996e+00
   2.7270000e+00   2.2892095e+00   1.8138338e+00   4.0323738e+00   2.5635501e+00
   2.7280000e+00   2.2987038e+00   1.8143272e+00   4.0532689e+00   2.5750383e+00
   2.7290000e+00   2.3130417e+00   1.8148175e+00   4.0795685e+00   2.5896661e+00
   2.7300000e+00   2.3322689e+00   1.8153055e+00   4.0977504e+00   2.5964602e+00
   2.7310000e+00   2.3541381e+00   1.8157922e+00   4.1094735e+00   2.5978234e+00
   2.7320000e+00   2.3749199e+00   1.8162776e+00   4.1203443e+00   2.5997418e+00
   2.7330000e+00   2.3915078e+00   1.8167633e+00   4.1176238e+00   2.5927775e+00
   2.7340000e+00   2.4038018e+00   1.8172542e+00   4.0743922e+00   2.5549803e+00
   2.7350000e+00   2.4142104e+00   1.8177562e+00   3.9843969e+00   2.4802812e+00
   2.7360000e+00   2.4256812e+00   1.8182716e+00   3.8802836e+00   2.3931974e+00
   2.7370000e+00   2.4423096e+00   1.8187959e+00   3.8142763e+00   2.3334375e+00
   2.7380000e+00   2.4652868e+00   1.8193208e+00   3.8103248e+00   2.3202094e+00
   2.7390000e+00   2.4867150e+00   1.8198412e+00   3.8431683e+00   2.3374503e+00
   2.7400000e+00   2.4948849e+00   1.8203557e+00   3.8878242e+00   2.3705775e+00
   2.7410000e+00   2.4823913e+00   1.8208613e+00   3.9550579e+00   2.4317167e+00
   2.7420000e+00   2.4448218e+00   1.8213565e+00   4.0393320e+00   2.5167954e+00
   2.7430000e+00   2.3838532e+00   1.8218461e+00   4.0850095e+00   2.5792975e+00
   2.7440000e+00   2.3164391e+00   1.8223390e+00   4.0570184e+00   2.5866680e+00
   2.7450000e+00   2.2672716e+00   1.8228399e+00   3.9929687e+00   2.5591610e+00
   2.7460000e+00   2.2479116e+00   1.8233457e+00   3.9544759e+00   2.5383054e+00
   2.7470000e+00   2.2494286e+00   1.8238511e+00   3.9574289e+00   2.5400906e+00
   2.7480000e+00   2.2548566e+00   1.8243538e+00   3.9779180e+00   2.5540665e+00
   2.7490000e+00   2.2550432e+00   1.8248538e+00   4.0001626e+00   2.5722795e+00
   2.7500000e+00   2.2520810e+00   1.8253503e+00   4.0284100e+00   2.5970974e+00
   2.7510000e+00   2.2507242e+00   1.8258423e+00   4.0648950e+00   2.6276889e+00
   2.7520000e+00   2.2513999e+00   1.8263303e+00   4.0982772e+00   2.6543972e+00
   2.7530000e+00   2.2520201e+00   1.8268161e+00   4.1166991e+00   2.6687617e+00
   2.7540000e+00   2.2517933e+00   1.8273022e+00   4.1145391e+00   2.6669587e+00
   2.7550000e+00   2.2516542e+00   1.8277908e+00   4.0933155e+00   2.6500197e+00
   2.7560000e+00   2.2521085e+00   1.8282827e+00   4.0658619e+00   2.6281281e+00
   2.7570000e+00   2.2496554e+00   1.8287780e+00   4.0381217e+00   2.6074992e+00
   2.7580000e+00   2.2382152e+00   1.8292785e+00   3.9958981e+00   2.5793113e+00
   2.7590000e+00   2.2179940e+00   1.8297868e+00   3.9350561e+00   2.5403900e+00
   2.7600000e+00   2.1980312e+00   1.8303019e+00   3.8824624e+00   2.5082450e+00
   2.7610000e+00   2.1866606e+00   1.8308191e+00   3.8666812e+00   2.5012294e+00
   2.7620000e+00   2.1854437e+00   1.8313329e+00   3.8927339e+00   2.5221028e+00
   2.7630000e+00   2.1905688e+00   1.8318401e+00   3.9432558e+00   2.5591609e+00
   2.7640000e+00   2.1937566e+00   1.8323430e+00   3.9773133e+00   2.5842395e+00
   2.7650000e+00   2.1901938e+00   1.8328474e+00   3.9648772e+00   2.5759554e+00
   2.7660000e+00   2.1885722e+00   1.8333550e+00   3.9401292e+00   2.5576133e+00
   2.7670000e+00   2.2022785e+00   1.8338588e+00   3.9701729e+00   2.5758944e+00
   2.7680000e+00   2.2301621e+00   1.8343513e+00   4.0602956e+00   2.6352040e+00
   2.7690000e+00   2.2546647e+00   1.8348351e+00   4.1342923e+00   2.6827300e+00
   2.7700000e+00   2.2627995e+00   1.8353195e+00   4.1283483e+00   2.6730191e+00
   2.7710000e+00   2.2599579e+00   1.8358119e+00   4.0617614e+00   2.6195420e+00
   2.7720000e+00   2.2571826e+00   1.8363131e+00   3.9908649e+00   2.5628444e+00
   2.7730000e+00   2.2581998e+00   1.8368194e+00   3.9499274e+00   2.5284964e+00
   2.7740000e+00   2.2620755e+00   1.8373261e+00   3.9468956e+00   2.5232525e+00
   2.7750000e+00   2.2662501e+00   1.8378302e+00   3.9677171e+00   2.5371699e+00
   2.7760000e+00   2.2647923e+00   1.8383325e+00   3.9816185e+00   2.5481493e+00
   2.7770000e+00   2.2496821e+00   1.8388376e+00   3.9596830e+00   2.5364122e+00
   2.7780000e+00   2.2185913e+00   1.8393507e+00   3.8981270e+00   2.5006566e+00
   2.7790000e+00   2.1806537e+00   1.8398743e+00   3.8198674e+00   2.4564504e+00
   2.7800000e+00   2.1503250e+00   1.8404074e+00   3.7515344e+00   2.4182523e+00
   2.7810000e+00   2.1366471e+00   1.8409463e+00   3.7112193e+00   2.3942168e+00
   2.7820000e+00   2.1396626e+00   1.8414855e+00   3.7093922e+00   2.3913991e+00
   2.7830000e+00   2.1528543e+00   1.8420199e+00   3.7422037e+00   2.4103265e+00
   2.7840000e+00   2.1673770e+00   1.8425476e+00   3.7898716e+00   2.4403401e+00
   2.7850000e+00   2.1767526e+00   1.8430698e+00   3.8298268e+00   2.4669249e+00
   2.7860000e+00   2.1797318e+00   1.8435891e+00   3.8515945e+00   2.4822663e+00
   2.7870000e+00   2.1792951e+00   1.8441072e+00   3.8599902e+00   2.4884799e+00
   2.7880000e+00   2.1792187e+00   1.8446245e+00   3.8666816e+00   2.4927632e+00
   2.7890000e+00   2.1812768e+00   1.8451397e+00   3.8814459e+00   2.5020599e+00
   2.7900000e+00   2.1844022e+00   1.8456519e+00   3.9050627e+00   2.5177289e+00
   2.7910000e+00   2.1861786e+00   1.8461614e+00   3.9251934e+00   2.5311578e+00
   2.7920000e+00   2.1852669e+00   1.8466709e+00   3.9256509e+00   2.5298653e+00
   2.7930000e+00   2.1824537e+00   1.8471832e+00   3.9040985e+00   2.5115154e+00
   2.7940000e+00   2.1799881e+00   1.8476993e+00   3.8750071e+00   2.4868877e+00
   2.7950000e+00   2.1795634e+00   1.8482183e+00   3.8534751e+00   2.4675607e+00
   2.7960000e+00   2.1806727e+00   1.8487389e+00   3.8422458e+00   2.4557927e+00
   2.7970000e+00   2.1813027e+00   1.8492607e+00   3.8328668e+00   2.4449873e+00
   2.7980000e+00   2.1797993e+00   1.8497850e+00   3.8144053e+00   2.4261830e+00
   2.7990000e+00   2.1768112e+00   1.8503130e+00   3.7879515e+00   2.3994840e+00
   2.8000000e+00   2.1756461e+00   1.8508431e+00   3.7723620e+00   2.3792438e+00
   2.8010000e+00   2.1788980e+00   1.8513716e+00   3.7845661e+00   2.3799066e+00
   2.8020000e+00   2.1856328e+00   1.8518949e+00   3.8218005e+00   2.4017504e+00
   2.8030000e+00   2.1930482e+00   1.8524119e+00   3.8686747e+00   2.4342516e+00
   2.8040000e+00   2.1993123e+00   1.8529234e+00   3.9102177e+00   2.4652375e+00
   2.8050000e+00   2.2047332e+00   1.8534312e+00   3.9386446e+00   2.4870037e+00
   2.8060000e+00   2.2114591e+00   1.8539366e+00   3.9568527e+00   2.5002802e+00
   2.8070000e+00   2.2217076e+00   1.8544397e+00   3.9756740e+00   2.5128104e+00
   2.8080000e+00   2.2353364e+00   1.8549393e+00   4.0033044e+00   2.5313320e+00
   2.8090000e+00   2.2492589e+00   1.8554349e+00   4.0350849e+00   2.5532017e+00
   2.8100000e+00   2.2586349e+00   1.8559282e+00   4.0541739e+00   2.5664029e+00
   2.8110000e+00   2.2593139e+00   1.8564224e+00   4.0473749e+00   2.5617507e+00
   2.8120000e+00   2.2524477e+00   1.8569195e+00   4.0235552e+00   2.5466869e+00
   2.8130000e+00   2.2491030e+00   1.8574164e+00   4.0242756e+00   2.5522855e+00
   2.8140000e+00   2.2686614e+00   1.8579017e+00   4.1215871e+00   2.6311030e+00
   2.8150000e+00   2.3210713e+00   1.8583611e+00   4.3533479e+00   2.8101659e+00
   2.8160000e+00   2.3854014e+00   1.8587930e+00   4.6303292e+00   3.0225730e+00
   2.8170000e+00   2.4223272e+00   1.8592108e+00   4.7876673e+00   3.1434630e+00
   2.8180000e+00   2.4140946e+00   1.8596316e+00   4.7526795e+00   3.1168264e+00
   2.8190000e+00   2.3775220e+00   1.8600664e+00   4.5993991e+00   2.9999660e+00
   2.8200000e+00   2.3368688e+00   1.8605179e+00   4.4295427e+00   2.8710022e+00
   2.8210000e+00   2.3008237e+00   1.8609855e+00   4.2771717e+00   2.7558628e+00
   2.8220000e+00   2.2689432e+00   1.8614688e+00   4.1389749e+00   2.6519640e+00
   2.8230000e+00   2.2448013e+00   1.8619650e+00   4.0299978e+00   2.5697935e+00
   2.8240000e+00   2.2361415e+00   1.8624670e+00   3.9843816e+00   2.5338932e+00
   2.8250000e+00   2.2464956e+00   1.8629646e+00   4.0189602e+00   2.5567299e+00
   2.8260000e+00   2.2699312e+00   1.8634511e+00   4.1110915e+00   2.6219551e+00
   2.8270000e+00   2.2977168e+00   1.8639240e+00   4.2295397e+00   2.7070149e+00
   2.8280000e+00   2.3264941e+00   1.8643820e+00   4.3666087e+00   2.8074536e+00
   2.8290000e+00   2.3544229e+00   1.8648252e+00   4.5132714e+00   2.9174768e+00
   2.8300000e+00   2.3755623e+00   1.8652569e+00   4.6323177e+00   3.0083938e+00
   2.8310000e+00   2.3855338e+00   1.8656828e+00   4.6959634e+00   3.0578446e+00
   2.8320000e+00   2.3884218e+00   1.8661058e+00   4.7281405e+00   3.0838775e+00
   2.8330000e+00   2.3886831e+00   1.8665266e+00   4.7522911e+00   3.1042920e+00
   2.8340000e+00   2.3787691e+00   1.8669502e+00   4.7220116e+00   3.0822215e+00
   2.8350000e+00   2.3466182e+00   1.8673873e+00   4.5756195e+00   2.9698810e+00
   2.8360000e+00   2.2950466e+00   1.8678480e+00   4.3409684e+00   2.7907258e+00
   2.8370000e+00   2.2433207e+00   1.8683338e+00   4.1168278e+00   2.6215606e+00
   2.8380000e+00   2.2097315e+00   1.8688365e+00   3.9785079e+00   2.5184023e+00
   2.8390000e+00   2.1978314e+00   1.8693448e+00   3.9349034e+00   2.4865316e+00
   2.8400000e+00   2.1992391e+00   1.8698508e+00   3.9527252e+00   2.5007966e+00
   2.8410000e+00   2.2085941e+00   1.8703494e+00   4.0111588e+00   2.5459112e+00
   2.8420000e+00   2.2302097e+00   1.8708347e+00   4.1212582e+00   2.6298289e+00
   2.8430000e+00   2.2646678e+00   1.8713021e+00   4.2784816e+00   2.7488314e+00
   2.8440000e+00   2.2981295e+00   1.8717545e+00   4.4212744e+00   2.8565007e+00
   2.8450000e+00   2.3167128e+00   1.8722015e+00   4.4738301e+00   2.8939095e+00
   2.8460000e+00   2.3260108e+00   1.8726530e+00   4.4297316e+00   2.8537799e+00
   2.8470000e+00   2.3434802e+00   1.8731120e+00   4.3577792e+00   2.7888576e+00
   2.8480000e+00   2.3738685e+00   1.8735759e+00   4.3114874e+00   2.7428261e+00
   2.8490000e+00   2.4038271e+00   1.8740422e+00   4.2883925e+00   2.7167006e+00
   2.8500000e+00   2.4192709e+00   1.8745103e+00   4.2729231e+00   2.7004539e+00
   2.8510000e+00   2.4193712e+00   1.8749798e+00   4.2601523e+00   2.6900389e+00
   2.8520000e+00   2.4130163e+00   1.8754512e+00   4.2425353e+00   2.6772062e+00
   2.8530000e+00   2.4078765e+00   1.8759268e+00   4.2052203e+00   2.6480658e+00
   2.8540000e+00   2.4045710e+00   1.8764090e+00   4.1473700e+00   2.6018063e+00
   2.8550000e+00   2.3956438e+00   1.8768976e+00   4.0936271e+00   2.5602557e+00
   2.8560000e+00   2.3724816e+00   1.8773891e+00   4.0692191e+00   2.5459992e+00
   2.8570000e+00   2.3382608e+00   1.8778794e+00   4.0788908e+00   2.5622058e+00
   2.8580000e+00   2.3098221e+00   1.8783648e+00   4.1204860e+00   2.6035264e+00
   2.8590000e+00   2.3048636e+00   1.8788424e+00   4.1877289e+00   2.6601737e+00
   2.8600000e+00   2.3282183e+00   1.8793125e+00   4.2543104e+00   2.7082601e+00
   2.8610000e+00   2.3680187e+00   1.8797778e+00   4.2978712e+00   2.7331543e+00
   2.8620000e+00   2.4023243e+00   1.8802405e+00   4.3223897e+00   2.7443883e+00
   2.8630000e+00   2.4137489e+00   1.8807008e+00   4.3456185e+00   2.7603167e+00
   2.8640000e+00   2.4063001e+00   1.8811564e+00   4.3894542e+00   2.7978991e+00
   2.8650000e+00   2.4052064e+00   1.8816033e+00   4.4756089e+00   2.8695157e+00
   2.8660000e+00   2.4300760e+00   1.8820397e+00   4.5822159e+00   2.9529936e+00
   2.8670000e+00   2.4719473e+00   1.8824729e+00   4.6175632e+00   2.9751920e+00
   2.8680000e+00   2.5016836e+00   1.8829153e+00   4.5206840e+00   2.8926658e+00
   2.8690000e+00   2.4921963e+00   1.8833766e+00   4.3357263e+00   2.7459054e+00
   2.8700000e+00   2.4384255e+00   1.8838582e+00   4.1526199e+00   2.6078810e+00
   2.8710000e+00   2.3643249e+00   1.8843550e+00   4.0260279e+00   2.5187974e+00
   2.8720000e+00   2.3052587e+00   1.8848603e+00   3.9575005e+00   2.4740210e+00
   2.8730000e+00   2.2867606e+00   1.8853689e+00   3.9326991e+00   2.4563464e+00
   2.8740000e+00   2.3129212e+00   1.8858758e+00   3.9456577e+00   2.4594763e+00
   2.8750000e+00   2.3625916e+00   1.8863781e+00   3.9811953e+00   2.4762160e+00
   2.8760000e+00   2.4021975e+00   1.8868762e+00   4.0153699e+00   2.4945619e+00
   2.8770000e+00   2.4052207e+00   1.8873718e+00   4.0359676e+00   2.5108273e+00
   2.8780000e+00   2.3646736e+00   1.8878675e+00   4.0342897e+00   2.5194533e+00
   2.8790000e+00   2.2982961e+00   1.8883670e+00   4.0042747e+00   2.5115755e+00
   2.8800000e+00   2.2368466e+00   1.8888714e+00   3.9648879e+00   2.4968371e+00
   2.8810000e+00   2.2007931e+00   1.8893784e+00   3.9447368e+00   2.4924875e+00
   2.8820000e+00   2.1907208e+00   1.8898844e+00   3.9527985e+00   2.5031708e+00
   2.8830000e+00   2.1953468e+00   1.8903862e+00   3.9855950e+00   2.5290000e+00
   2.8840000e+00   2.2038191e+00   1.8908814e+00   4.0385233e+00   2.5703242e+00
   2.8850000e+00   2.2114678e+00   1.8913691e+00   4.1008404e+00   2.6200060e+00
   2.8860000e+00   2.2164361e+00   1.8918516e+00   4.1452387e+00   2.6556317e+00
   2.8870000e+00   2.2170693e+00   1.8923356e+00   4.1322707e+00   2.6441894e+00
   2.8880000e+00   2.2169684e+00   1.8928298e+00   4.0470208e+00   2.5719488e+00
   2.8890000e+00   2.2280690e+00   1.8933382e+00   3.9338381e+00   2.4737533e+00
   2.8900000e+00   2.2604593e+00   1.8938572e+00   3.8537512e+00   2.3993221e+00
   2.8910000e+00   2.3075185e+00   1.8943810e+00   3.8179402e+00   2.3595285e+00
   2.8920000e+00   2.3495291e+00   1.8949054e+00   3.8141806e+00   2.3474944e+00
   2.8930000e+00   2.3769104e+00   1.8954239e+00   3.8574636e+00   2.3769039e+00
   2.8940000e+00   2.3974583e+00   1.8959280e+00   3.9674300e+00   2.4617801e+00
   2.8950000e+00   2.4125521e+00   1.8964135e+00   4.1190338e+00   2.5815243e+00
   2.8960000e+00   2.4045462e+00   1.8968860e+00   4.2331064e+00   2.6760006e+00
   2.8970000e+00   2.3660172e+00   1.8973580e+00   4.2372928e+00   2.6881680e+00
   2.8980000e+00   2.3248638e+00   1.8978419e+00   4.1330867e+00   2.6127754e+00
   2.8990000e+00   2.3156769e+00   1.8983449e+00   3.9759964e+00   2.4869718e+00
   2.9000000e+00   2.3387882e+00   1.8988702e+00   3.8074867e+00   2.3452417e+00
