   2.1824975e-01   2.7110000e+03   1.0000000e+00   2.7983013e-01   2.2094782e+00   2.2041819e+00   1.8601755e-01   3.7007633e+00   3.4719805e+00   2.1263138e+00   2.0919261e+00
   2.1996525e-01   2.7120000e+03   1.0000000e+00   2.8696029e-01   2.1843063e+00   2.1921783e+00   1.7986374e-01   3.4426879e+00   3.4260151e+00   1.9918087e+00   2.0614791e+00
   2.0861786e-01   2.7130000e+03   1.0000000e+00   2.9439786e-01   2.1351078e+00   2.1786340e+00   1.7526325e-01   3.1776355e+00   3.3932846e+00   2.1127110e+00   2.0414427e+00
   2.0306584e-01   2.7140000e+03   1.0000000e+00   2.9444578e-01   2.1530906e+00   2.1770036e+00   1.8543505e-01   3.5689431e+00   3.4000031e+00   2.0010052e+00   2.0456978e+00
   2.0876338e-01   2.7150000e+03   1.0000000e+00   2.8249103e-01   2.2028769e+00   2.1955704e+00   2.2255752e-01   3.5968227e+00   3.4685946e+00   2.0895659e+00   2.0876776e+00
   2.1812080e-01   2.7160000e+03   1.0000000e+00   2.5578471e-01   2.2874965e+00   2.2392476e+00   2.9688552e-01   3.5626012e+00   3.6208643e+00   2.1652161e+00   2.1833945e+00
   2.2022301e-01   2.7170000e+03   2.0000000e+00   2.1661517e-01   2.3192521e+00   2.3044472e+00   4.0478610e-01   3.8735941e+00   3.8513327e+00   2.3411333e+00   2.3336555e+00
   2.0975412e-01   2.7180000e+03   2.0000000e+00   1.7792404e-01   2.3759139e+00   2.3697189e+00   5.1217074e-01   4.1709529e+00   4.0930077e+00   2.4004329e+00   2.4976588e+00
   1.9335979e-01   2.7190000e+03   2.0000000e+00   1.5867886e-01   2.3923090e+00   2.4031487e+00   5.6481540e-01   4.2692313e+00   4.2307606e+00   2.6711577e+00   2.5949629e+00
   1.7990002e-01   2.7200000e+03   2.0000000e+00   1.6650186e-01   2.3938847e+00   2.3914390e+00   5.3977343e-01   4.2747634e+00   4.2051267e+00   2.6070660e+00   2.5797755e+00
   1.6894605e-01   2.7210000e+03   2.0000000e+00   1.8840630e-01   2.3750594e+00   2.3558138e+00   4.7673506e-01   4.0802199e+00   4.0914914e+00   2.6046273e+00   2.5041310e+00
   1.5875812e-01   2.7220000e+03   2.0000000e+00   2.0648756e-01   2.3207874e+00   2.3258669e+00   4.3378875e-01   3.9945804e+00   3.9984628e+00   2.5135628e+00   2.4427293e+00
   1.5372547e-01   2.7230000e+03   2.0000000e+00   2.1648061e-01   2.3463582e+00   2.3085231e+00   4.3187178e-01   3.9547285e+00   3.9459196e+00   2.4074721e+00   2.4068981e+00
   1.5943914e-01   2.7240000e+03   2.0000000e+00   2.2311101e-01   2.2717044e+00   2.2961095e+00   4.5983860e-01   3.8193197e+00   3.8982853e+00   2.3242071e+00   2.3711596e+00
   1.7667819e-01   2.7250000e+03   2.0000000e+00   2.2778752e-01   2.2795131e+00   2.2870378e+00   5.0362637e-01   3.9891357e+00   3.8468397e+00   2.2432104e+00   2.3301558e+00
   1.9731048e-01   2.7260000e+03   2.0000000e+00   2.2900091e-01   2.2857473e+00   2.2846987e+00   5.5402820e-01   3.8130322e+00   3.8123990e+00   2.3010466e+00   2.3001980e+00
   2.1002988e-01   2.7270000e+03   2.0000000e+00   2.2685201e-01   2.2501309e+00   2.2892095e+00   6.0509896e-01   3.8775274e+00   3.8088793e+00   2.3038669e+00   2.2929089e+00
   2.1642780e-01   2.7280000e+03   2.0000000e+00   2.2208455e-01   2.3100123e+00   2.2987038e+00   6.5425912e-01   3.7434451e+00   3.8289385e+00   2.3554753e+00   2.3031843e+00
   2.3234750e-01   2.7290000e+03   2.0000000e+00   2.1418171e-01   2.3145976e+00   2.3130417e+00   7.0107102e-01   3.7466318e+00   3.8541554e+00   2.2687187e+00   2.3162678e+00
   2.6825857e-01   2.7300000e+03   2.0000000e+00   2.0280766e-01   2.3338829e+00   2.3322689e+00   7.4518963e-01   3.8630857e+00   3.8721824e+00   2.3620845e+00   2.3223446e+00
   3.1664719e-01   2.7310000e+03   2.0000000e+00   1.8941842e-01   2.3700322e+00   2.3541381e+00   7.8273868e-01   3.8590661e+00   3.8843433e+00   2.3271354e+00   2.3235639e+00
   3.6284613e-01   2.7320000e+03   2.0000000e+00   1.7651945e-01   2.3957936e+00   2.3749199e+00   8.0668271e-01   4.0149834e+00   3.8955010e+00   2.2865954e+00   2.3252797e+00
   4.0789175e-01   2.7330000e+03   2.0000000e+00   1.6605240e-01   2.4075515e+00   2.3915078e+00   8.1199145e-01   3.9544683e+00   3.8938619e+00   2.3577588e+00   2.3190507e+00
   4.7213633e-01   2.7340000e+03   2.0000000e+00   1.5784952e-01   2.3944253e+00   2.4038018e+00   7.9682182e-01   3.9089045e+00   3.8548530e+00   2.2985266e+00   2.2852438e+00
   5.6686565e-01   2.7350000e+03   2.0000000e+00   1.5041760e-01   2.4132786e+00   2.4142104e+00   7.6530047e-01   3.6284280e+00   3.7729219e+00   2.2066757e+00   2.2184310e+00
   6.7282957e-01   2.7360000e+03   2.0000000e+00   1.4257914e-01   2.4327503e+00   2.4256812e+00   7.3806691e-01   3.5814497e+00   3.6782191e+00   2.2344055e+00   2.1405409e+00
   7.5772905e-01   2.7370000e+03   2.0000000e+00   1.3252384e-01   2.4171736e+00   2.4423096e+00   7.4821942e-01   3.6391445e+00   3.6189394e+00   2.1175519e+00   2.0870900e+00
   8.0741009e-01   2.7380000e+03   2.0000000e+00   1.1939845e-01   2.4445662e+00   2.4652868e+00   8.0839166e-01   3.5822565e+00   3.6170443e+00   2.0697447e+00   2.0752584e+00
   8.2671132e-01   2.7390000e+03   2.0000000e+00   1.0728182e-01   2.4781758e+00   2.4867150e+00   8.8731556e-01   3.7777021e+00   3.6486933e+00   2.1045519e+00   2.0906791e+00
   8.1148888e-01   2.7400000e+03   2.0000000e+00   1.0283086e-01   2.4964382e+00   2.4948849e+00   9.3004084e-01   3.8241840e+00   3.6900687e+00   2.1246613e+00   2.1203090e+00
   7.3771953e-01   2.7410000e+03   2.0000000e+00   1.1063687e-01   2.5182099e+00   2.4823913e+00   8.9465792e-01   3.6923359e+00   3.7504156e+00   2.1836732e+00   2.1749935e+00
   5.9211349e-01   2.7420000e+03   2.0000000e+00   1.3368553e-01   2.4607671e+00   2.4448218e+00   7.7278573e-01   3.9120485e+00   3.8245349e+00   2.2737698e+00   2.2510903e+00
   4.0888320e-01   2.7430000e+03   2.0000000e+00   1.7110698e-01   2.3750032e+00   2.3838532e+00   5.9730330e-01   4.0013101e+00   3.8617651e+00   2.2768179e+00   2.3069938e+00
   2.5357544e-01   2.7440000e+03   2.0000000e+00   2.1251903e-01   2.3038573e+00   2.3164391e+00   4.3025445e-01   3.8629171e+00   3.8308186e+00   2.2737350e+00   2.3135862e+00
   1.6624376e-01   2.7450000e+03   2.0000000e+00   2.4277444e-01   2.2979475e+00   2.2672716e+00   3.2276179e-01   3.9302710e+00   3.7679328e+00   2.3070156e+00   2.2889832e+00
   1.3914107e-01   2.7460000e+03   1.0000000e+00   2.5479417e-01   2.3025824e+00   2.2479116e+00   2.8347160e-01   3.8371612e+00   3.7309178e+00   2.3645840e+00   2.2703294e+00
   1.4058782e-01   2.7470000e+03   1.0000000e+00   2.5402094e-01   2.2527774e+00   2.2494286e+00   2.8499391e-01   3.7551345e+00   3.7337239e+00   2.2565850e+00   2.2719261e+00
   1.4130496e-01   2.7480000e+03   1.0000000e+00   2.5077409e-01   2.2452793e+00   2.2548566e+00   2.9237679e-01   3.8405854e+00   3.7529051e+00   2.2337903e+00   2.2844265e+00
   1.2760173e-01   2.7490000e+03   1.0000000e+00   2.5059332e-01   2.2267902e+00   2.2550432e+00   2.8769730e-01   3.7926181e+00   3.7731774e+00   2.2887895e+00   2.3007168e+00
   1.0303001e-01   2.7500000e+03   1.0000000e+00   2.5214931e-01   2.2715807e+00   2.2520810e+00   2.7505587e-01   3.7571215e+00   3.7986107e+00   2.2987138e+00   2.3229145e+00
   7.9294810e-02   2.7510000e+03   1.0000000e+00   2.5247457e-01   2.2565186e+00   2.2507242e+00   2.6558569e-01   3.8675694e+00   3.8317235e+00   2.3339092e+00   2.3502764e+00
   6.4198637e-02   2.7520000e+03   1.0000000e+00   2.5131409e-01   2.2747081e+00   2.2513999e+00   2.6228840e-01   3.8658741e+00   3.8622518e+00   2.3979409e+00   2.3741650e+00
   5.7936781e-02   2.7530000e+03   1.0000000e+00   2.5020272e-01   2.2338460e+00   2.2520201e+00   2.6151280e-01   3.8427036e+00   3.8791667e+00   2.3805127e+00   2.3870130e+00
   5.9653566e-02   2.7540000e+03   1.0000000e+00   2.5008574e-01   2.2566048e+00   2.2517933e+00   2.6078331e-01   4.0543072e+00   3.8772052e+00   2.3556827e+00   2.3854004e+00
   7.0105596e-02   2.7550000e+03   1.0000000e+00   2.5057304e-01   2.2385733e+00   2.2516542e+00   2.5942946e-01   3.8799165e+00   3.8577892e+00   2.3480613e+00   2.3702497e+00
   8.4792511e-02   2.7560000e+03   1.0000000e+00   2.5099126e-01   2.2776076e+00   2.2521085e+00   2.5608485e-01   4.1057067e+00   3.8326689e+00   2.2845427e+00   2.3506692e+00
   9.3515770e-02   2.7570000e+03   1.0000000e+00   2.5295991e-01   2.2386315e+00   2.2496554e+00   2.4719992e-01   3.7773962e+00   3.8070127e+00   2.2892421e+00   2.3322182e+00
   9.0040996e-02   2.7580000e+03   1.0000000e+00   2.5996398e-01   2.2364670e+00   2.2382152e+00   2.2812605e-01   3.8238038e+00   3.7673743e+00   2.2363561e+00   2.3070062e+00
   7.6310174e-02   2.7590000e+03   1.0000000e+00   2.7196146e-01   2.2110376e+00   2.2179940e+00   1.9987690e-01   3.8682097e+00   3.7099477e+00   2.2463946e+00   2.2721939e+00
   5.8351367e-02   2.7600000e+03   1.0000000e+00   2.8352947e-01   2.2179104e+00   2.1980312e+00   1.7246757e-01   3.9329553e+00   3.6600322e+00   2.1891877e+00   2.2434426e+00
   4.1651070e-02   2.7610000e+03   1.0000000e+00   2.8951545e-01   2.1952293e+00   2.1866606e+00   1.5680392e-01   3.6749301e+00   3.6445737e+00   2.2018097e+00   2.2371676e+00
   2.8353256e-02   2.7620000e+03   1.0000000e+00   2.8897277e-01   2.1653600e+00   2.1854437e+00   1.5642430e-01   3.5893675e+00   3.6683934e+00   2.2407546e+00   2.2558373e+00
   1.8218835e-02   2.7630000e+03   1.0000000e+00   2.8441152e-01   2.1779150e+00   2.1905688e+00   1.6516074e-01   3.7955480e+00   3.7152100e+00   2.2289611e+00   2.2889831e+00
   1.2188018e-02   2.7640000e+03   1.0000000e+00   2.8118083e-01   2.1728424e+00   2.1937566e+00   1.6918407e-01   3.6147607e+00   3.7467509e+00   2.3104460e+00   2.3114141e+00
   1.2618487e-02   2.7650000e+03   1.0000000e+00   2.8278176e-01   2.2003079e+00   2.1901938e+00   1.6080550e-01   3.7076887e+00   3.7350733e+00   2.3210231e+00   2.3040046e+00
   2.0449631e-02   2.7660000e+03   1.0000000e+00   2.8429840e-01   2.1952113e+00   2.1885722e+00   1.5133136e-01   3.7393625e+00   3.7121758e+00   2.2394373e+00   2.2875989e+00
   3.3578244e-02   2.7670000e+03   1.0000000e+00   2.7699637e-01   2.1695703e+00   2.2022785e+00   1.5919330e-01   3.8896609e+00   3.7407055e+00   2.3596461e+00   2.3039500e+00
   4.8709438e-02   2.7680000e+03   1.0000000e+00   2.6059053e-01   2.1920253e+00   2.2301621e+00   1.8740171e-01   3.9691798e+00   3.8254656e+00   2.2776928e+00   2.3569981e+00
   6.5800414e-02   2.7690000e+03   1.0000000e+00   2.4566170e-01   2.2538567e+00   2.2546647e+00   2.2082417e-01   3.8925182e+00   3.8952744e+00   2.3799169e+00   2.3995066e+00
   8.7998793e-02   2.7700000e+03   2.0000000e+00   2.4099308e-01   2.2767434e+00   2.2627995e+00   2.4578548e-01   3.9831408e+00   3.8907477e+00   2.3165866e+00   2.3908209e+00
   1.1662592e-01   2.7710000e+03   1.0000000e+00   2.4392768e-01   2.2633340e+00   2.2599579e+00   2.6447527e-01   3.7977596e+00   3.8298876e+00   2.3257582e+00   2.3429895e+00
   1.4773555e-01   2.7720000e+03   1.0000000e+00   2.4731860e-01   2.2263067e+00   2.2571826e+00   2.8563741e-01   3.8311477e+00   3.7650352e+00   2.2260819e+00   2.2922777e+00
   1.7174313e-01   2.7730000e+03   1.0000000e+00   2.4811401e-01   2.2271637e+00   2.2581998e+00   3.1126771e-01   3.9194038e+00   3.7278744e+00   2.2328142e+00   2.2615560e+00
   1.8109003e-01   2.7740000e+03   1.0000000e+00   2.4650953e-01   2.2794171e+00   2.2620755e+00   3.3706685e-01   3.7412861e+00   3.7256102e+00   2.2198303e+00   2.2568656e+00
   1.7826020e-01   2.7750000e+03   1.0000000e+00   2.4396404e-01   2.2633427e+00   2.2662501e+00   3.5628391e-01   3.7151011e+00   3.7451547e+00   2.2100636e+00   2.2693137e+00
   1.6904822e-01   2.7760000e+03   1.0000000e+00   2.4392877e-01   2.2570674e+00   2.2647923e+00   3.5939670e-01   3.7078951e+00   3.7578986e+00   2.1758910e+00   2.2791340e+00
   1.5228546e-01   2.7770000e+03   1.0000000e+00   2.5108442e-01   2.2760061e+00   2.2496821e+00   3.3587909e-01   3.8084264e+00   3.7367793e+00   2.2968890e+00   2.2686361e+00
   1.2218614e-01   2.7780000e+03   1.0000000e+00   2.6704372e-01   2.2026620e+00   2.2185913e+00   2.8333737e-01   3.8117517e+00   3.6780228e+00   2.3366624e+00   2.2366553e+00
   8.1921306e-02   2.7790000e+03   1.0000000e+00   2.8720331e-01   2.1833625e+00   2.1806537e+00   2.1672466e-01   3.8156612e+00   3.6030932e+00   2.3082824e+00   2.1971160e+00
   4.8609307e-02   2.7800000e+03   1.0000000e+00   3.0385434e-01   2.1586811e+00   2.1503250e+00   1.6146773e-01   3.5429968e+00   3.5375922e+00   2.1383418e+00   2.1629506e+00
   3.7050456e-02   2.7810000e+03   1.0000000e+00   3.1173042e-01   2.1530447e+00   2.1366471e+00   1.3448504e-01   3.5155238e+00   3.4992202e+00   2.1391525e+00   2.1414526e+00
   4.5188768e-02   2.7820000e+03   1.0000000e+00   3.1026429e-01   2.1225756e+00   2.1396626e+00   1.3614461e-01   3.4345258e+00   3.4977965e+00   2.1156450e+00   2.1389324e+00
   5.9459018e-02   2.7830000e+03   1.0000000e+00   3.0280770e-01   2.1600007e+00   2.1528543e+00   1.5635143e-01   3.6903410e+00   3.5291419e+00   2.1596590e+00   2.1558616e+00
   6.8006682e-02   2.7840000e+03   1.0000000e+00   2.9440227e-01   2.2223463e+00   2.1673770e+00   1.8213115e-01   3.5666764e+00   3.5742212e+00   2.1367681e+00   2.1827065e+00
   6.7605534e-02   2.7850000e+03   1.0000000e+00   2.8891626e-01   2.1464931e+00   2.1767526e+00   2.0305139e-01   3.5644231e+00   3.6117468e+00   2.1105114e+00   2.2064847e+00
   6.1763114e-02   2.7860000e+03   1.0000000e+00   2.8716992e-01   2.1884114e+00   2.1797318e+00   2.1592520e-01   3.8504586e+00   3.6320345e+00   2.2183843e+00   2.2202065e+00
   5.5432225e-02   2.7870000e+03   1.0000000e+00   2.8742481e-01   2.1746997e+00   2.1792951e+00   2.2582831e-01   3.7207934e+00   3.6398053e+00   2.1645078e+00   2.2257641e+00
   5.1312285e-02   2.7880000e+03   1.0000000e+00   2.8743555e-01   2.1626769e+00   2.1792187e+00   2.4030312e-01   3.7177549e+00   3.6461206e+00   2.1344734e+00   2.2295952e+00
   4.7990592e-02   2.7890000e+03   1.0000000e+00   2.8614795e-01   2.1646371e+00   2.1812768e+00   2.6261913e-01   3.5595259e+00   3.6600830e+00   2.3566228e+00   2.2379104e+00
   4.2124750e-02   2.7900000e+03   1.0000000e+00   2.8421261e-01   2.1943601e+00   2.1844022e+00   2.9061043e-01   3.7256705e+00   3.6822718e+00   2.2402579e+00   2.2519252e+00
   3.4950603e-02   2.7910000e+03   1.0000000e+00   2.8308407e-01   2.2324911e+00   2.1861786e+00   3.1950581e-01   3.7531863e+00   3.7011720e+00   2.2841304e+00   2.2639363e+00
   3.2741674e-02   2.7920000e+03   1.0000000e+00   2.8355474e-01   2.1693904e+00   2.1852669e+00   3.4561214e-01   3.5926683e+00   3.7018927e+00   2.3224037e+00   2.2627803e+00
   3.9019705e-02   2.7930000e+03   1.0000000e+00   2.8513196e-01   2.1932729e+00   2.1824537e+00   3.6847954e-01   3.6598014e+00   3.6823809e+00   2.1621297e+00   2.2463676e+00
   5.1133745e-02   2.7940000e+03   1.0000000e+00   2.8647871e-01   2.1688069e+00   2.1799881e+00   3.8996345e-01   3.6155235e+00   3.6560156e+00   2.2449974e+00   2.2243400e+00
   6.4073621e-02   2.7950000e+03   1.0000000e+00   2.8665351e-01   2.2190947e+00   2.1795634e+00   4.1238241e-01   3.6894844e+00   3.6366985e+00   2.2321406e+00   2.2070534e+00
   7.4323374e-02   2.7960000e+03   1.0000000e+00   2.8602215e-01   2.1915660e+00   2.1806727e+00   4.3915028e-01   3.5262319e+00   3.6269282e+00   2.2006809e+00   2.1965277e+00
   8.1874076e-02   2.7970000e+03   1.0000000e+00   2.8576234e-01   2.1785446e+00   2.1813027e+00   4.7643440e-01   3.7278452e+00   3.6189425e+00   2.1947530e+00   2.1868631e+00
   8.9711277e-02   2.7980000e+03   1.0000000e+00   2.8680225e-01   2.1921968e+00   2.1797993e+00   5.3192525e-01   3.7812629e+00   3.6027754e+00   2.1436469e+00   2.1700440e+00
   9.9265584e-02   2.7990000e+03   1.0000000e+00   2.8871474e-01   2.1766995e+00   2.1768112e+00   6.1131723e-01   3.5491828e+00   3.5795582e+00   2.1823167e+00   2.1461637e+00
   1.0714877e-01   2.8000000e+03   1.0000000e+00   2.8947945e-01   2.1977901e+00   2.1756461e+00   7.1278946e-01   3.5658050e+00   3.5666747e+00   2.0855633e+00   2.1280604e+00
   1.0858057e-01   2.8010000e+03   1.0000000e+00   2.8751769e-01   2.1751862e+00   2.1788980e+00   8.2081477e-01   3.6301261e+00   3.5794626e+00   2.0888340e+00   2.1286532e+00
   1.0232172e-01   2.8020000e+03   1.0000000e+00   2.8341377e-01   2.1632044e+00   2.1856328e+00   9.1060800e-01   3.7352827e+00   3.6149575e+00   2.1844578e+00   2.1481909e+00
   9.1223143e-02   2.8030000e+03   1.0000000e+00   2.7889451e-01   2.1979772e+00   2.1930482e+00   9.6526550e-01   3.7109569e+00   3.6587552e+00   2.2615880e+00   2.1772608e+00
   8.0699922e-02   2.8040000e+03   1.0000000e+00   2.7508054e-01   2.2305331e+00   2.1993123e+00   9.8633793e-01   3.7368878e+00   3.6971832e+00   2.1856557e+00   2.2049754e+00
   7.6808449e-02   2.8050000e+03   1.0000000e+00   2.7176130e-01   2.1808008e+00   2.2047332e+00   9.8655201e-01   3.6750962e+00   3.7233772e+00   2.1991898e+00   2.2244437e+00
   8.3407475e-02   2.8060000e+03   1.0000000e+00   2.6757531e-01   2.2066122e+00   2.2114591e+00   9.7799276e-01   3.7171234e+00   3.7402731e+00   2.2567223e+00   2.2363186e+00
   9.9512847e-02   2.8070000e+03   1.0000000e+00   2.6110544e-01   2.2418041e+00   2.2217076e+00   9.6849749e-01   3.8192891e+00   3.7579506e+00   2.3011438e+00   2.2475260e+00
   1.1928002e-01   2.8080000e+03   1.0000000e+00   2.5241485e-01   2.1969339e+00   2.2353364e+00   9.6149989e-01   3.9521643e+00   3.7838792e+00   2.3124913e+00   2.2640921e+00
   1.3683301e-01   2.8090000e+03   1.0000000e+00   2.4351057e-01   2.2617679e+00   2.2492589e+00   9.5574570e-01   3.8704404e+00   3.8136011e+00   2.2971603e+00   2.2836531e+00
   1.4892755e-01   2.8100000e+03   2.0000000e+00   2.3775711e-01   2.2736941e+00   2.2586349e+00   9.4827791e-01   3.7108389e+00   3.8314418e+00   2.2637402e+00   2.2954605e+00
   1.5039602e-01   2.8110000e+03   2.0000000e+00   2.3847107e-01   2.2635836e+00   2.2593139e+00   9.3822636e-01   3.8683846e+00   3.8250785e+00   2.3227877e+00   2.2912995e+00
   1.3399101e-01   2.8120000e+03   1.0000000e+00   2.4593926e-01   2.2370430e+00   2.2524477e+00   9.2710925e-01   3.7933528e+00   3.8025648e+00   2.2738643e+00   2.2778260e+00
   9.9289440e-02   2.8130000e+03   1.0000000e+00   2.5386665e-01   2.2489603e+00   2.2491030e+00   9.1751152e-01   3.7779207e+00   3.8023262e+00   2.3516810e+00   2.2828335e+00
   5.7321203e-02   2.8140000e+03   1.0000000e+00   2.4944411e-01   2.2705251e+00   2.2686614e+00   9.1351923e-01   3.8692796e+00   3.8911985e+00   2.2829194e+00   2.3533300e+00
   2.2822224e-02   2.8150000e+03   2.0000000e+00   2.2449593e-01   2.3397764e+00   2.3210713e+00   9.1879448e-01   4.0163823e+00   4.1043590e+00   2.5205504e+00   2.5134888e+00
   3.2138974e-03   2.8160000e+03   2.0000000e+00   1.9003680e-01   2.3986717e+00   2.3854014e+00   9.2957743e-01   4.3272424e+00   4.3593228e+00   2.7679574e+00   2.7034715e+00
  -3.4153964e-03   2.8170000e+03   2.0000000e+00   1.6951623e-01   2.4153226e+00   2.4223272e+00   9.3489725e-01   4.4256376e+00   4.5040791e+00   2.7868520e+00   2.8115988e+00
  -2.8792639e-03   2.8180000e+03   2.0000000e+00   1.7435654e-01   2.4464921e+00   2.4140946e+00   9.3044775e-01   4.4353490e+00   4.4718453e+00   2.7565330e+00   2.7877743e+00
  -3.0722296e-04   2.8190000e+03   2.0000000e+00   1.9555013e-01   2.3765054e+00   2.3775220e+00   9.2543118e-01   4.3423767e+00   4.3306497e+00   2.6365695e+00   2.6832512e+00
   1.6927848e-03   2.8200000e+03   2.0000000e+00   2.1936738e-01   2.3206149e+00   2.3368688e+00   9.2703019e-01   4.1914976e+00   4.1740637e+00   2.5539662e+00   2.5679024e+00
   3.0604416e-03   2.8210000e+03   2.0000000e+00   2.4083487e-01   2.2920553e+00   2.3008237e+00   9.2883531e-01   4.0119096e+00   4.0334753e+00   2.4548924e+00   2.4649186e+00
   4.7755687e-03   2.8220000e+03   1.0000000e+00   2.6009834e-01   2.2861154e+00   2.2689432e+00   9.2570581e-01   3.8905896e+00   3.9058507e+00   2.3788258e+00   2.3719887e+00
   7.7337215e-03   2.8230000e+03   1.0000000e+00   2.7479782e-01   2.2487056e+00   2.2448013e+00   9.2605842e-01   3.8086098e+00   3.8052409e+00   2.2543257e+00   2.2984931e+00
   1.3357948e-02   2.8240000e+03   1.0000000e+00   2.7987506e-01   2.2539187e+00   2.2361415e+00   9.3854007e-01   3.8092220e+00   3.7633938e+00   2.2705099e+00   2.2663830e+00
   2.4021575e-02   2.8250000e+03   1.0000000e+00   2.7239678e-01   2.2478801e+00   2.2464956e+00   9.5868472e-01   3.9240657e+00   3.7959026e+00   2.2566150e+00   2.2868087e+00
   4.1407571e-02   2.8260000e+03   1.0000000e+00   2.5484980e-01   2.3196676e+00   2.2699312e+00   9.7631170e-01   3.9437398e+00   3.8817308e+00   2.3267115e+00   2.3451479e+00
   6.2654388e-02   2.8270000e+03   2.0000000e+00   2.3207438e-01   2.2644040e+00   2.2977168e+00   9.8751662e-01   3.9631857e+00   3.9918531e+00   2.3793192e+00   2.4212278e+00
   7.8709339e-02   2.8280000e+03   2.0000000e+00   2.0741041e-01   2.3181755e+00   2.3264941e+00   9.9424543e-01   4.1787164e+00   4.1189148e+00   2.4969391e+00   2.5110628e+00
   8.2506112e-02   2.8290000e+03   2.0000000e+00   1.8433553e-01   2.3527384e+00   2.3544229e+00   9.9835094e-01   4.2298374e+00   4.2543907e+00   2.7879640e+00   2.6094706e+00
   7.7685001e-02   2.8300000e+03   2.0000000e+00   1.6784641e-01   2.3773473e+00   2.3755623e+00   1.0004123e+00   4.1859747e+00   4.3640485e+00   2.8611658e+00   2.6907892e+00
   7.0838649e-02   2.8310000e+03   2.0000000e+00   1.6033599e-01   2.4146568e+00   2.3855338e+00   1.0011041e+00   4.1877899e+00   4.4225139e+00   2.7923653e+00   2.7350194e+00
   6.1374852e-02   2.8320000e+03   2.0000000e+00   1.5833589e-01   2.3928109e+00   2.3884218e+00   1.0012257e+00   4.2805201e+00   4.4518796e+00   2.7976667e+00   2.7583038e+00
   4.9399743e-02   2.8330000e+03   2.0000000e+00   1.5832749e-01   2.3863855e+00   2.3886831e+00   1.0012016e+00   4.4500444e+00   4.4737571e+00   2.7126563e+00   2.7765632e+00
   4.3383427e-02   2.8340000e+03   2.0000000e+00   1.6455560e-01   2.3801412e+00   2.3787691e+00   1.0009288e+00   4.3837136e+00   4.4456762e+00   2.7275931e+00   2.7568227e+00
   4.9309167e-02   2.8350000e+03   2.0000000e+00   1.8435528e-01   2.3616481e+00   2.3466182e+00   9.9981162e-01   4.2389285e+00   4.3109445e+00   2.6253720e+00   2.6563423e+00
   6.0533287e-02   2.8360000e+03   2.0000000e+00   2.1605226e-01   2.2812580e+00   2.2950466e+00   9.9702244e-01   4.0988388e+00   4.0947731e+00   2.5228661e+00   2.4961010e+00
   6.6439231e-02   2.8370000e+03   1.0000000e+00   2.4784766e-01   2.2523370e+00   2.2433207e+00   9.9220237e-01   3.8219783e+00   3.8878765e+00   2.3689445e+00   2.3447951e+00
   6.5349760e-02   2.8380000e+03   1.0000000e+00   2.6851383e-01   2.1784311e+00   2.2097315e+00   9.8681945e-01   3.6968995e+00   3.7599510e+00   2.2579512e+00   2.2525275e+00
