  -5.0355041e-03  -6.5823620e-02  -1.5493888e-01   1.8005000e+00
   1.7139838e-02  -6.2533173e-02  -1.7474584e-01   1.8015000e+00
   1.0292645e-02  -5.7576248e-02  -1.2553615e-01   1.8025000e+00
   1.3399589e-02  -1.6194303e-02  -1.4365840e-01   1.8035000e+00
   1.1169150e-03  -2.7215251e-02  -1.6903842e-03   1.8045000e+00
   4.6548330e-03   9.5884543e-03   7.4774343e-02   1.8055000e+00
   1.1352459e-02   5.3733798e-02   7.2689044e-02   1.8065000e+00
   2.0333991e-03   5.5894420e-02   6.1666709e-02   1.8075000e+00
   7.7959550e-03   5.7804926e-02   1.4189282e-01   1.8085000e+00
   7.8092721e-03   7.1785868e-02   1.2571551e-01   1.8095000e+00
   3.5928256e-03   4.1674966e-02   1.6920529e-01   1.8105000e+00
   5.4536356e-03   7.4126796e-02   1.0145783e-01   1.8115000e+00
  -7.8923709e-03   6.5439135e-02   9.8116706e-02   1.8125000e+00
  -1.7814200e-03   2.8387058e-02   8.4480957e-02   1.8135000e+00
  -1.9911426e-02   2.8568673e-02   1.3465618e-01   1.8145000e+00
  -2.2245317e-02   4.9932793e-02   8.8000517e-02   1.8155000e+00
  -5.4151355e-03   8.2582450e-03   8.5304489e-02   1.8165000e+00
  -2.5589604e-02   3.0520678e-03   4.7982100e-03   1.8175000e+00
  -2.2734557e-02  -2.9338114e-02   5.7301899e-02   1.8185000e+00
   1.8757799e-03  -1.4472834e-02  -1.8567929e-02   1.8195000e+00
  -4.3335557e-04  -4.7486375e-02  -4.1521951e-02   1.8205000e+00
   3.0718790e-02  -5.9689185e-02  -1.8387882e-01   1.8215000e+00
   1.2611034e-02  -8.2326584e-02  -2.1896881e-01   1.8225000e+00
   2.5698374e-02  -8.7353904e-02  -1.2562366e-01   1.8235000e+00
   3.2707249e-02  -7.7415566e-02  -1.5188448e-01   1.8245000e+00
   1.5285545e-02  -4.0939894e-02  -1.4576584e-01   1.8255000e+00
   7.7123111e-03  -4.2990703e-02  -8.0604465e-02   1.8265000e+00
  -1.2165557e-03   4.1711713e-03  -5.3392534e-02   1.8275000e+00
  -2.4851705e-04  -2.8341488e-02  -5.6006419e-02   1.8285000e+00
   5.1396948e-03  -9.8521533e-03   3.3395179e-02   1.8295000e+00
  -1.2045792e-02   1.9069873e-02   8.2800676e-02   1.8305000e+00
  -3.3450485e-03   4.2643019e-02   6.3269432e-02   1.8315000e+00
  -1.3915210e-02   3.5731673e-02   1.0212700e-01   1.8325000e+00
  -7.1459579e-03   3.7918360e-02   1.7138931e-01   1.8335000e+00
  -5.8270478e-04   4.1442311e-02   5.8627372e-02   1.8345000e+00
  -4.1865388e-03   2.9910770e-02   7.7660615e-03   1.8355000e+00
  -3.4186967e-03  -6.1554014e-03   2.9461384e-03   1.8365000e+00
   1.1774214e-03  -3.2731212e-02  -2.9812005e-02   1.8375000e+00
  -1.2312186e-02  -3.7839670e-02  -2.2996297e-02   1.8385000e+00
   5.7389989e-04  -4.8700110e-02  -9.2507947e-02   1.8395000e+00
   3.7155086e-03  -2.8367343e-02  -1.1875430e-01   1.8405000e+00
  -1.0537673e-02  -4.0031368e-02  -1.0784421e-01   1.8415000e+00
  -6.1488036e-03  -1.7361739e-02  -2.9212695e-02   1.8425000e+00
   1.7567280e-02  -2.4283256e-02  -3.8177420e-02   1.8435000e+00
  -5.7192795e-04  -2.1379847e-02  -1.1451248e-02   1.8445000e+00
  -3.2236025e-03  -1.7696054e-02  -5.2164753e-02   1.8455000e+00
   2.0178222e-02   5.5567613e-03   1.1635923e-02   1.8465000e+00
   3.0815887e-02   5.3662793e-03   6.3406182e-02   1.8475000e+00
   2.8507275e-02  -2.8619674e-03   7.7743804e-02   1.8485000e+00
   3.3783310e-02   3.2518370e-02   1.2769896e-01   1.8495000e+00
   1.0551176e-02   3.1491598e-02   1.0085296e-01   1.8505000e+00
   7.1573333e-03   3.5474616e-02   3.5994612e-02   1.8515000e+00
   1.1784748e-02   8.6029721e-03  -2.2329830e-02   1.8525000e+00
  -1.7887080e-03   2.3576675e-02   9.6266447e-02   1.8535000e+00
  -1.9225933e-02   1.5760533e-02   1.0930830e-01   1.8545000e+00
  -1.1000143e-02   1.4153666e-02   9.3325565e-02   1.8555000e+00
  -1.8204137e-02   1.6593791e-02   5.7248610e-02   1.8565000e+00
  -2.6287820e-02  -2.4966718e-03   4.2132530e-02   1.8575000e+00
  -1.7947303e-02  -1.6731920e-02  -3.9221217e-02   1.8585000e+00
  -1.7301763e-02   4.6315323e-03   4.4264353e-02   1.8595000e+00
  -5.5471235e-04   6.6448887e-03  -5.5909944e-02   1.8605000e+00
  -6.6359821e-03  -6.2146104e-02  -8.9947027e-02   1.8615000e+00
   4.8040759e-03  -7.2452082e-03   2.6268694e-02   1.8625000e+00
   9.7954431e-03  -4.3462849e-03  -8.8816171e-02   1.8635000e+00
   9.2259033e-03  -3.0513450e-02  -6.8524298e-02   1.8645000e+00
   9.0181153e-03  -2.3911803e-02  -5.7736595e-02   1.8655000e+00
   1.8719230e-03  -1.1288106e-02  -9.4157342e-02   1.8665000e+00
   4.6346555e-03  -4.1507647e-02  -3.4970105e-02   1.8675000e+00
  -4.5799349e-04  -1.0437852e-02  -2.2029279e-02   1.8685000e+00
  -1.2781804e-03   1.2760491e-02   2.6802082e-02   1.8695000e+00
  -3.1563298e-04   8.4123601e-03   8.4926574e-02   1.8705000e+00
  -1.3664616e-02   4.4569394e-03   5.1040011e-02   1.8715000e+00
  -2.4709128e-02   4.9654176e-02   3.6083837e-02   1.8725000e+00
  -1.8055533e-02   2.9682438e-02   1.1008417e-01   1.8735000e+00
  -1.3627697e-02   1.7984847e-02   1.3236379e-01   1.8745000e+00
  -1.6345600e-02   2.0284150e-04   7.7827113e-02   1.8755000e+00
  -1.8087246e-02   3.3517930e-02  -7.5413860e-03   1.8765000e+00
  -2.5584790e-02   2.1908487e-02   4.6354979e-02   1.8775000e+00
  -1.3428575e-02   1.8636425e-02   9.1958826e-03   1.8785000e+00
  -1.9578346e-03   1.8857123e-03  -1.0136988e-02   1.8795000e+00
  -4.4208572e-03  -1.5599456e-02   1.4741377e-02   1.8805000e+00
   7.4357178e-03   3.8625607e-03   3.0590782e-02   1.8815000e+00
   1.6370653e-02  -4.0747225e-02  -6.0253429e-02   1.8825000e+00
   2.8114674e-02  -1.0545584e-02  -4.6329886e-02   1.8835000e+00
   3.5829462e-02  -3.8977068e-02  -7.3018581e-02   1.8845000e+00
   4.1495313e-02  -4.0269881e-02  -1.4098417e-01   1.8855000e+00
   3.8967219e-02  -3.8963934e-02  -1.2156317e-01   1.8865000e+00
   3.6568226e-02  -4.6717581e-02  -1.3790983e-01   1.8875000e+00
   1.8609709e-02  -7.2121791e-02  -1.5019493e-01   1.8885000e+00
   1.4213210e-02  -1.6210846e-02  -1.3849589e-02   1.8895000e+00
  -3.3217585e-03   1.0343477e-02  -4.3081935e-02   1.8905000e+00
   8.1243805e-04   2.6616812e-02   1.0540964e-01   1.8915000e+00
  -1.5721669e-02   3.9112014e-02   9.4404613e-02   1.8925000e+00
  -3.1142662e-02   4.9706570e-02   1.1248553e-01   1.8935000e+00
  -2.9959919e-02   5.6317620e-02   1.0376770e-01   1.8945000e+00
  -2.0245059e-02   4.4809404e-02   9.6429336e-02   1.8955000e+00
  -6.0280870e-03   6.3803566e-02   1.1780679e-01   1.8965000e+00
  -7.0179926e-03   4.4826189e-02   7.8700721e-02   1.8975000e+00
