   0.0000000e+00   2.5111771e+01   2.5434490e+03   6.9691005e+00
   1.4699902e-01   2.5111771e+01   2.5401655e+03   7.0147653e+00
   2.9399803e-01   2.5111771e+01   2.5371113e+03   7.0560584e+00
   4.4099703e-01   2.5111771e+01   2.5273518e+03   7.0932193e+00
   5.8799607e-01   2.5111771e+01   2.5347075e+03   7.1264863e+00
   7.3499507e-01   2.5111771e+01   2.5364126e+03   7.1560979e+00
   8.8199407e-01   2.5111771e+01   2.5301318e+03   7.1822920e+00
   1.0289931e+00   2.5111771e+01   2.5316150e+03   7.2053084e+00
   1.1759921e+00   2.5111771e+01   2.5184785e+03   7.2253842e+00
   1.3229911e+00   2.5111771e+01   2.5129270e+03   7.2427592e+00
   1.4699901e+00   2.5111771e+01   2.5131099e+03   7.2576718e+00
   1.6169893e+00   2.5111771e+01   2.5110850e+03   7.2703600e+00
   1.7639883e+00   2.5111771e+01   2.5117124e+03   7.2810626e+00
   1.9109873e+00   2.5111771e+01   2.5099519e+03   7.2900181e+00
   2.0579863e+00   2.5111771e+01   2.5087529e+03   7.2974648e+00
   2.2049851e+00   2.5111771e+01   2.4939033e+03   7.3036418e+00
   2.3519843e+00   2.5111771e+01   2.5078027e+03   7.3087878e+00
   2.4989831e+00   2.5111771e+01   2.5034126e+03   7.3131404e+00
   2.6459823e+00   2.5111771e+01   2.5002053e+03   7.3169389e+00
   2.7929814e+00   2.5111771e+01   2.5077490e+03   7.3204217e+00
   2.9399803e+00   2.5111771e+01   2.5068303e+03   7.3238273e+00
   3.0869794e+00   2.5111771e+01   2.5068303e+03   7.3273945e+00
   3.2339783e+00   2.5111771e+01   2.5072581e+03   7.3313613e+00
   3.3809774e+00   2.5111771e+01   2.5102612e+03   7.3359666e+00
   3.5279763e+00   2.5111771e+01   2.5141082e+03   7.3414488e+00
   3.6749754e+00   2.5111771e+01   2.5150400e+03   7.3480468e+00
   3.8219745e+00   2.5111771e+01   2.5007905e+03   7.3559990e+00
   3.9689734e+00   2.5111771e+01   2.5027800e+03   7.3655438e+00
   4.1159725e+00   2.5111771e+01   2.5007310e+03   7.3769202e+00
   4.2629714e+00   2.5111771e+01   2.4956509e+03   7.3903661e+00
   4.4099703e+00   2.5111771e+01   2.4822515e+03   7.4061203e+00
   4.5569692e+00   2.5111771e+01   2.4814424e+03   7.4244180e+00
   4.7039685e+00   2.5111771e+01   2.4818262e+03   7.4453554e+00
   4.8509674e+00   2.5111771e+01   2.4897795e+03   7.4688287e+00
   4.9979663e+00   2.5111771e+01   2.4933293e+03   7.4947205e+00
   5.1449656e+00   2.5111771e+01   2.5006978e+03   7.5229120e+00
   5.2919645e+00   2.5111771e+01   2.4946409e+03   7.5532861e+00
   5.4389634e+00   2.5111771e+01   2.4651050e+03   7.5857239e+00
   5.5859623e+00   2.5111771e+01   2.4519192e+03   7.6201086e+00
   5.7329617e+00   2.5111771e+01   2.4651340e+03   7.6563210e+00
   5.8799605e+00   2.5111771e+01   2.4681008e+03   7.6942439e+00
   6.0269594e+00   2.5111771e+01   2.3750688e+03   7.7337594e+00
   6.1739588e+00   2.5111771e+01   2.3452866e+03   7.7747493e+00
   6.3209577e+00   2.5111771e+01   2.3863560e+03   7.8170953e+00
   6.4679565e+00   2.5111771e+01   2.4047102e+03   7.8606796e+00
   6.6149554e+00   2.5111771e+01   2.4059417e+03   7.9053845e+00
   6.7619548e+00   2.5111771e+01   2.4068562e+03   7.9510922e+00
