   1.8005000e+00  -1.1094004e-01  -6.7616063e-02  -3.5221178e-02
   1.8015000e+00  -1.0762191e-01  -6.6383591e-02  -3.5618657e-02
   1.8025000e+00  -8.8519781e-02  -5.5878845e-02  -3.1620707e-02
   1.8035000e+00  -5.5227045e-02  -3.6983039e-02  -2.3543892e-02
   1.8045000e+00  -1.2405996e-02  -1.2341802e-02  -1.2487614e-02
   1.8055000e+00   3.3069506e-02   1.4151935e-02  -8.4241366e-05
   1.8065000e+00   7.3628860e-02   3.8247735e-02   1.1907969e-02
   1.8075000e+00   1.0277267e-01   5.6352764e-02   2.2044654e-02
   1.8085000e+00   1.1657829e-01   6.6364655e-02   2.9522019e-02
   1.8095000e+00   1.1448980e-01   6.8060831e-02   3.4276779e-02
   1.8105000e+00   9.9165487e-02   6.2927347e-02   3.6824598e-02
   1.8115000e+00   7.5468204e-02   5.3503493e-02   3.7900663e-02
   1.8125000e+00   4.8965155e-02   4.2486721e-02   3.8045454e-02
   1.8135000e+00   2.4444832e-02   3.1918547e-02   3.7305215e-02
   1.8145000e+00   4.9079885e-03   2.2724755e-02   3.5175481e-02
   1.8155000e+00  -8.7239671e-03   1.4732856e-02   3.0820275e-02
   1.8165000e+00  -1.7220530e-02   7.1000373e-03   2.3486442e-02
   1.8175000e+00  -2.2241834e-02  -1.0655694e-03   1.2948323e-02
   1.8185000e+00  -2.5490256e-02  -1.0159578e-02  -2.0111783e-04
   1.8195000e+00  -2.8118004e-02  -1.9820754e-02  -1.4540546e-02
   1.8205000e+00  -3.0528197e-02  -2.9024783e-02  -2.8110374e-02
   1.8215000e+00  -3.2519659e-02  -3.6449350e-02  -3.8903404e-02
   1.8225000e+00  -3.3600755e-02  -4.0926983e-02  -4.5379879e-02
   1.8235000e+00  -3.3278551e-02  -4.1791930e-02  -4.6826904e-02
   1.8245000e+00  -3.1206328e-02  -3.9002935e-02  -4.3451362e-02
   1.8255000e+00  -2.7191040e-02  -3.3042004e-02  -3.6205513e-02
   1.8265000e+00  -2.1154340e-02  -2.4690680e-02  -2.6446058e-02
