   2.2163666e+00   2.0702632e-01   4.5547185e-01   1.8000000e+00
   2.2183530e+00   2.3896306e-01   2.6132691e-01   1.8010000e+00
   2.2202637e+00   2.4834616e-01   2.1806974e-01   1.8020000e+00
   2.2220671e+00   2.7764209e-01   1.8021384e-01   1.8030000e+00
   2.2238572e+00   2.9767937e-01   1.5410022e-01   1.8040000e+00
   2.2256987e+00   2.8658538e-01   1.7287081e-01   1.8050000e+00
   2.2275314e+00   2.8135909e-01   1.8469795e-01   1.8060000e+00
   2.2293275e+00   2.9439873e-01   1.7544702e-01   1.8070000e+00
   2.2311575e+00   2.8447260e-01   2.1640427e-01   1.8080000e+00
   2.2331720e+00   2.2477366e-01   3.8231184e-01   1.8090000e+00
   2.2354147e+00   1.5904945e-01   5.6380166e-01   1.8100000e+00
   2.2375757e+00   1.9155746e-01   4.6925046e-01   1.8110000e+00
   2.2396604e+00   2.1829449e-01   4.3952265e-01   1.8120000e+00
   2.2416919e+00   2.2817352e-01   5.1966017e-01   1.8130000e+00
   2.2437116e+00   2.2524615e-01   6.2165796e-01   1.8140000e+00
   2.2457548e+00   2.0992806e-01   7.1757044e-01   1.8150000e+00
   2.2478119e+00   1.8389697e-01   7.9298801e-01   1.8160000e+00
   2.2498603e+00   1.6209756e-01   8.0467775e-01   1.8170000e+00
   2.2518278e+00   1.4670945e-01   7.5241705e-01   1.8180000e+00
   2.2537342e+00   1.2742108e-01   7.7161259e-01   1.8190000e+00
   2.2556627e+00   1.0590812e-01   9.0050190e-01   1.8200000e+00
   2.2576520e+00   1.1709156e-01   8.6052806e-01   1.8210000e+00
   2.2596902e+00   1.8403811e-01   5.4514141e-01   1.8220000e+00
   2.2616805e+00   2.4657888e-01   3.1032580e-01   1.8230000e+00
   2.2636623e+00   2.5305907e-01   2.8718106e-01   1.8240000e+00
   2.2656665e+00   2.5105150e-01   2.8397494e-01   1.8250000e+00
   2.2677044e+00   2.5209957e-01   2.6452018e-01   1.8260000e+00
   2.2697623e+00   2.5015847e-01   2.6123687e-01   1.8270000e+00
   2.2718031e+00   2.5075089e-01   2.5800717e-01   1.8280000e+00
   2.2738128e+00   2.5606652e-01   2.3873982e-01   1.8290000e+00
   2.2757695e+00   2.7674989e-01   1.8853116e-01   1.8300000e+00
   2.2777074e+00   2.8932442e-01   1.5667029e-01   1.8310000e+00
   2.2796844e+00   2.8338430e-01   1.6643999e-01   1.8320000e+00
   2.2816632e+00   2.8323772e-01   1.5795720e-01   1.8330000e+00
   2.2836612e+00   2.7229186e-01   1.6728229e-01   1.8340000e+00
   2.2857273e+00   2.4407243e-01   2.2932139e-01   1.8350000e+00
   2.2877449e+00   2.4520019e-01   2.7241676e-01   1.8360000e+00
   2.2897193e+00   2.4754223e-01   3.2046167e-01   1.8370000e+00
   2.2917055e+00   2.4395212e-01   3.5733607e-01   1.8380000e+00
   2.2936756e+00   2.5613555e-01   3.1924960e-01   1.8390000e+00
   2.2955775e+00   2.9113063e-01   2.0369174e-01   1.8400000e+00
   2.2974330e+00   3.1158435e-01   1.3465039e-01   1.8410000e+00
   2.2993035e+00   3.0308531e-01   1.5559914e-01   1.8420000e+00
   2.3012157e+00   2.8964991e-01   2.0025371e-01   1.8430000e+00
   2.3031449e+00   2.8737206e-01   2.2377867e-01   1.8440000e+00
   2.3050836e+00   2.8649717e-01   2.5656670e-01   1.8450000e+00
   2.3070430e+00   2.8344162e-01   3.1035090e-01   1.8460000e+00
   2.3089989e+00   2.8456797e-01   3.6030244e-01   1.8470000e+00
   2.3109302e+00   2.8657998e-01   4.0295173e-01   1.8480000e+00
   2.3128489e+00   2.8589213e-01   4.5780977e-01   1.8490000e+00
   2.3147508e+00   2.8758108e-01   5.6425622e-01   1.8500000e+00
   2.3166388e+00   2.8889718e-01   7.4485245e-01   1.8510000e+00
   2.3185544e+00   2.8249521e-01   9.2171738e-01   1.8520000e+00
   2.3205117e+00   2.7457968e-01   9.8637023e-01   1.8530000e+00
   2.3224913e+00   2.6676014e-01   9.7679641e-01   1.8540000e+00
   2.3244949e+00   2.5132375e-01   9.6079479e-01   1.8550000e+00
   2.3265215e+00   2.3786080e-01   9.4681813e-01   1.8560000e+00
   2.3285333e+00   2.4722402e-01   9.2555378e-01   1.8570000e+00
